unique_id,phone_number,weight,consumption,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,con0,con1,con2,con3,con4,con5,con6,con7,con8,con9,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9
238,tpbeWdkckP,2.575923214981204,3.0442282173317734,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.01602786418256319,1.8745339026415764,0.27559196196056257,3.3695159195086863,3.1586466376244697,3.19549082030971,0.09628100118100091,1.988861437765899,0.7808511964026685,6.582379516918807,7.0,9.0,4.0,9.0,9.0,0.0,5.0,9.0,0.0,3.0
239,LmQfcQpzvL,9.140547404927995,5.570315835202661,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.2542170863985761,0.3767086408141451,2.2696032053132824,1.070394831267219,3.205453420536526,0.33187926112654953,3.3281528211590476,2.6485698300157665,8.164545081586066,9.197457581582524,0.0,6.0,1.0,3.0,6.0,8.0,4.0,3.0,8.0,2.0
240,PMuPwesnSe,0.7042554102221477,8.463445407271546,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.964743359193152,1.9666223354206116,1.328485160333113,2.8818771334462743,4.589516239442207,5.170225295152072,4.068669139471326,7.95363533299617,7.386451356286433,9.556056053985984,6.0,4.0,0.0,4.0,1.0,9.0,8.0,6.0,7.0,5.0
241,qYxJSnsTpC,6.240553803674143,31.384313975052702,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.957463197020425,0.9092352151971417,0.6541260426133954,0.7376690501633045,1.119279087376469,0.9290209317681504,0.4157924320179276,1.4557570922234797,7.682325801930323,7.4020575776588355,3.0,0.0,9.0,5.0,6.0,7.0,7.0,7.0,9.0,7.0
242,fiQabAHLFV,8.476405937122507,21.919654731992168,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.884727649692504,0.4037300590953583,0.668688343015795,3.6644041176738926,2.349620734263127,1.298636618075873,1.9447678898210887,1.6833948106811176,6.866978789654542,0.5771470638713949,3.0,5.0,3.0,6.0,9.0,3.0,1.0,3.0,3.0,5.0
243,NaHqwvlvNA,3.422257010284513,41.54518823019874,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7688318581998209,0.6775533529339828,1.3602933182021748,2.212459249613563,0.09229716413040656,0.8315001971824647,4.973788055294761,0.3959430073243819,3.8043794425818227,6.575127282243615,4.0,1.0,9.0,6.0,6.0,0.0,3.0,7.0,4.0,5.0
244,bSoyFhvhbQ,2.573731438116452,11.989609478223612,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6346900266328981,0.6262762953204468,2.3505642979669985,0.2644839902432037,2.626767312882823,2.7736984941372005,2.9087188853518944,5.233910789192118,4.32242506866867,0.8092513143307578,4.0,2.0,9.0,2.0,1.0,5.0,3.0,0.0,5.0,6.0
245,XhpQtWNpla,9.465551732437442,9.502635395986852,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9535685008792065,0.2628428093287589,2.8219428948985326,0.3059361661530331,2.8166742096186894,1.829362391249218,2.0350449802987476,2.070569401156593,6.66826660374581,3.0174152371689167,0.0,2.0,9.0,0.0,7.0,8.0,7.0,0.0,4.0,6.0
246,UkcybqhJFu,1.56681978424416,35.594982929145786,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2784739061074464,0.6056210572320582,0.7122673619260743,2.413854809881699,1.2155501075955293,2.722176434414358,2.586182321848245,5.926903173103531,2.5861072068101763,5.605593370367364,0.0,9.0,1.0,3.0,2.0,0.0,5.0,0.0,1.0,8.0
247,BhJGmXwdDH,4.897700508206087,42.914746266338874,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3440345422005897,1.6044582673716723,0.4333942377158727,1.366055234938929,4.734254070586966,3.048245481102892,2.33770800229909,2.9952203889407203,1.814717098791069,6.937368839453331,5.0,6.0,3.0,8.0,8.0,2.0,9.0,3.0,2.0,1.0
248,gtnkLApcin,1.361773608937561,27.952794279800976,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.221184644100068,1.2669808194798255,0.9672451519447312,0.9148644879835559,0.2682292855582247,,,1.212801034327681,4.31310104122954,2.720041725527799,0.0,9.0,6.0,4.0,9.0,9.0,6.0,7.0,0.0,6.0
249,vvrEGQVbKb,0.4797353220319689,35.221020414442854,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5381882124648589,1.1565729022263094,1.8380097364255126,2.5824141060469823,0.72937304534755,5.647653675697123,1.510749286251034,5.373167280336322,5.661262019205456,1.7476870199713124,7.0,8.0,6.0,9.0,6.0,9.0,6.0,1.0,4.0,1.0
250,xhvMwzfeFg,3.8882833546443765,30.255601775908953,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8838376571533357,1.0384558069837915,0.12748306711033985,1.1928193772002955,4.949215655493236,4.482293735336043,4.802873866973714,1.0467803555380044,0.26830531671597957,9.379528980710619,9.0,5.0,1.0,2.0,4.0,2.0,0.0,7.0,2.0,1.0
251,fTesnjYLnj,5.378687640341343,27.960864163402004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6250061861754348,0.6920732087490167,2.1185445887143914,2.2115453024369716,4.564636068150056,1.8559679698232219,4.638270790140598,0.7902540170982828,1.5794949798974773,9.925172084467855,2.0,7.0,0.0,1.0,3.0,9.0,9.0,7.0,5.0,0.0
252,IblDaQxoFq,2.491675651766778,43.019709545379335,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.21311648756093393,1.777092962842173,2.868252767939733,2.8988023241590706,1.989392202459077,4.209520042669613,5.741483183718942,4.257224705014837,4.870744487037623,1.360512177655958,0.0,1.0,8.0,1.0,6.0,5.0,9.0,8.0,9.0,4.0
253,zmWqeIBNoR,3.5996309422019945,45.987767957503486,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16918231876570744,0.44203224996089197,1.897551305386835,0.8178912764616961,1.9021605817660292,0.597248364864345,6.744473059428628,3.6263296226870674,8.168373980762413,6.9360249716140645,8.0,8.0,4.0,1.0,5.0,2.0,,6.0,8.0,5.0
254,dpGMZqVvxp,2.0715865783531684,42.48036628794907,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5024805912310615,1.9553746531561924,1.1062670512383947,1.3050721794534335,0.8960821567931382,1.923049217516689,5.897553763193312,5.973582533696828,0.5187314112342825,4.29909242214674,7.0,1.0,7.0,6.0,8.0,4.0,1.0,4.0,5.0,4.0
255,eSzjfzvczj,0.5466093362866509,12.723326774722727,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.778217367128908,1.5988925742593592,2.012493594094682,0.3311849254447181,3.6395264821725757,5.679641718216684,2.51758712756534,4.5539260772899945,2.5741651630604263,5.89787535676277,4.0,3.0,9.0,1.0,6.0,7.0,4.0,4.0,0.0,8.0
256,KDESgBgPru,4.9573372586942295,43.87777711433854,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.41461705223154033,1.4681509086535272,2.500685754199035,3.0996640618669726,3.2877013419194743,3.223564888773476,3.918126889659683,1.127156194970123,5.495284600957206,8.547337693435805,1.0,4.0,6.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0
257,NGTTGsryoq,7.121145553328442,21.756509504611287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6891989730813709,1.2432035195253486,1.1536177489454216,2.904015667716253,3.288890678129563,4.262574758366429,4.395379477381088,5.649264699880133,7.081453383023024,2.0271502595504898,7.0,6.0,4.0,5.0,3.0,0.0,0.0,4.0,9.0,5.0
258,YPyoLIdaHj,9.226451743837297,36.4747171982254,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5880952043683016,1.148624234559098,2.068394116317564,0.024272240013301527,0.7105474857009908,5.512544707985255,,0.2881486280053984,7.831367291210922,6.524797926017092,5.0,0.0,7.0,1.0,7.0,9.0,0.0,9.0,4.0,5.0
259,HbCoMcrtFa,8.888086602649981,20.632038376939715,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7274291574603774,0.4151942133645663,0.9984262095277504,0.2631303858292404,0.91832561302164,3.1677359799547196,5.608216007835369,3.5704474307238643,2.6544890590382018,4.684018645050432,2.0,5.0,8.0,1.0,8.0,5.0,6.0,3.0,0.0,4.0
260,noFIBhckPD,9.80087237693742,9.541802290561124,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.327120042144605,1.8621860412728886,2.401336766738232,1.840206445022114,2.931745709607938,1.298643035134758,3.5626114177812753,6.754979270020093,7.155580440900118,8.818160728225417,2.0,9.0,4.0,6.0,8.0,0.0,6.0,3.0,4.0,8.0
261,ZFqfSCnwPG,1.8952614161624026,35.30097599780811,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1730430411735714,0.8343743091494944,2.5901198332709963,3.4266758535691726,2.1091657863860656,,5.251669559167672,1.4521299783441783,0.6550556897942795,3.689633709155294,7.0,4.0,2.0,4.0,9.0,4.0,8.0,5.0,0.0,6.0
262,ROltGVkuHw,3.6727444631601323,12.031641046492647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7563345674194305,0.9889347157350867,0.9229475470785989,0.03862275416014027,3.7496728520110882,1.566816523477736,0.9723282657118255,4.3642914986615695,1.7839355390958413,7.026094499186694,1.0,3.0,3.0,2.0,8.0,7.0,8.0,4.0,1.0,7.0
263,QqxNPTQKQz,0.5182472038582675,42.566221341649765,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9991396341330672,0.3008700585794213,1.4723637580408306,3.772266895441118,0.14124052779562024,5.934041747320018,5.102753143110893,3.747476432243003,8.943045972153195,5.5497485862565945,4.0,6.0,3.0,4.0,2.0,4.0,6.0,9.0,1.0,2.0
264,TXATgcEdPc,2.4000117252184703,41.20511446292934,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9125634077752446,0.4991050171583653,1.8629820948679399,2.6803707793306817,2.2738239481891465,1.1148409671746071,3.396543511619102,3.3093331329776827,8.09092673360016,3.030463355582781,3.0,3.0,,0.0,6.0,3.0,0.0,1.0,4.0,2.0
265,qSMaYSbuqC,2.7318555363170436,26.260589330698526,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.20659610060062183,1.2873176872758385,2.664664907507392,2.263579577718107,0.7414832479288935,5.952938422183395,2.8116109961953346,0.5028372065061335,8.797276846056706,9.022215713412674,2.0,8.0,5.0,0.0,8.0,,7.0,1.0,8.0,9.0
266,PWbXygQaHu,7.304820553970863,19.31703971530842,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11489217998607493,0.47774289399840963,1.8537634002515748,2.3580897830467813,2.905272538239872,3.4438175890967995,1.8789476270596253,2.2745047219176167,1.897444528587962,2.4429073719181638,3.0,4.0,8.0,6.0,2.0,7.0,5.0,5.0,5.0,7.0
267,grCcAxzgUG,2.302549637510103,29.544039536746237,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.26151469962745155,0.9051184820819227,1.2031778308859815,3.0173023676820327,4.0083232483260165,5.811323721816676,0.47093677807363266,2.382739428627124,,5.546579301122952,6.0,4.0,4.0,2.0,5.0,2.0,8.0,2.0,9.0,7.0
268,DojtMoWqbN,2.8341527164706237,6.876180745391286,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2318425871503178,0.8061422802622007,2.382474214894183,3.4528395034640784,2.567730770540751,3.2425309759592897,2.356734760323195,1.6821546497170585,2.2623865853912646,7.757341996642209,1.0,8.0,4.0,7.0,0.0,0.0,1.0,2.0,8.0,6.0
269,hDNxmBoWdR,0.3422302390006593,40.41352039458042,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9381365195848571,1.1860923494099116,0.9045438699056921,2.8295908057950747,3.925580629534692,1.122095460224616,5.736811754436527,5.4112526088753885,4.690491209119659,3.7427434549249226,8.0,6.0,2.0,1.0,6.0,9.0,9.0,8.0,8.0,5.0
270,jgCnDfuCdS,5.854699987052511,48.29129076222425,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9983241542580796,0.4306862783540115,0.34495192842762723,3.176608560884324,2.6915388670111295,2.0854845434882403,2.5835915085788352,0.28492079087552113,2.2072729691239745,4.574505228686688,5.0,2.0,8.0,8.0,2.0,9.0,0.0,6.0,0.0,7.0
271,bpmigxHSvy,7.098955170916418,38.98979021164674,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.593999307828609,1.9466806584869618,2.7322109445130565,2.1833494165068386,4.389617856186162,5.237931744739481,3.860632466166283,0.6427675647806659,2.9099823846628214,4.721428191499147,6.0,1.0,,8.0,1.0,8.0,4.0,5.0,4.0,9.0
272,bkprKTvNtn,7.307440764935901,11.966754104790988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.9537527875157557,1.9032382813049722,1.0246007492597662,1.7075025383501852,5.397282138897893,3.580350107436942,4.462248895008687,7.4115673443435055,3.9038510091427603,2.0,6.0,2.0,8.0,4.0,7.0,8.0,4.0,6.0,8.0
273,JHBXEkFAwK,5.723086288644648,43.36302065542153,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14570642859300142,1.7620327606808166,0.39958311473574015,0.39561425862037725,3.5197150168197577,5.70890671350253,3.572596523214057,2.790167230721474,1.8757300689101926,4.007303185707843,4.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,7.0,8.0
274,AFYQUzPsok,3.6072387150899865,40.40575064468502,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6376843386440281,0.421111781941772,1.1593669556631714,1.6270984270078293,2.755313515998039,5.673797131294025,0.35718033008544814,6.638929624701716,3.242042589953073,1.0388812520996804,1.0,7.0,4.0,8.0,4.0,3.0,4.0,8.0,3.0,3.0
275,VSvsHYTvld,7.016495424183077,3.1840562110234227,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.6153124909294589,0.4800742698257501,1.781651614130411,2.045893040062571,0.4081142012007538,1.4675708285291074,6.452434487638575,2.1840818387746843,0.0818700606317444,6.22168463279144,9.0,1.0,5.0,7.0,3.0,1.0,1.0,2.0,4.0,3.0
276,esjNoHDjav,5.083989685608007,11.56141520244015,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4290362645529634,1.3682206986790115,2.044202344474626,2.1083262255736503,0.8083905229356902,0.9335018541080096,4.302341060384541,1.794424953604933,3.2237155933434516,6.617942078814986,,0.0,0.0,4.0,7.0,4.0,2.0,7.0,4.0,1.0
277,rINItACPzI,1.9253849942653956,29.48427243517634,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.05075292307909807,1.0282983879233412,2.5299809711416765,2.4224961511328726,0.5193399109695229,4.688686591266643,6.835866118311056,0.024678332238653233,7.144102016579841,6.588840093098377,7.0,9.0,2.0,6.0,2.0,4.0,0.0,5.0,8.0,2.0
278,xnsQiuyYYJ,0.34590426695134124,6.874347398888708,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.9172645471416138,1.3093588899724475,1.5874310435835495,0.2829012150058401,0.7130197858227716,2.6527546204006702,1.2136272386110587,3.8557511986633273,1.8584575042543887,1.0524606501410594,7.0,1.0,2.0,9.0,5.0,6.0,5.0,9.0,3.0,9.0
279,YkzOBbqoeW,3.1524509789979893,33.922035218574294,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5149596489193561,1.3994355633110394,1.063683463026662,1.414568569120871,3.9220866425614003,4.674479412508637,2.1709526868220235,0.8048074086171431,2.8806444847472803,5.331286023740933,3.0,8.0,3.0,0.0,9.0,2.0,8.0,8.0,8.0,8.0
280,zgTtbsZdDZ,2.981469225009834,49.60953447576236,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1359952828801818,0.4312545319697889,0.7871799966061246,2.3821629355806864,0.5147352458290122,3.3195324951018828,6.1132821632671765,3.882516744136355,7.859731027946879,7.70508022140945,7.0,9.0,7.0,7.0,5.0,6.0,4.0,8.0,1.0,7.0
281,rnxkCrGaIc,7.868080657003803,14.287599240778587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.3389261697652517,2.852132010100423,2.686827317975846,2.9917287093140965,1.2311322108104952,3.3807734658151274,2.3852666489886616,3.936592479269047,9.127336761849145,6.0,5.0,9.0,1.0,5.0,1.0,1.0,5.0,1.0,3.0
282,VOSRVSEBRY,8.226125291145514,38.045637977942505,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.7709746700491056,0.47609129413237805,0.7931596897476991,3.604384716421005,0.11316029882447731,4.239380575865356,4.733998926921611,0.6503429465896051,6.337559300590862,3.7907602308560993,7.0,4.0,9.0,9.0,5.0,8.0,7.0,1.0,6.0,6.0
283,ePfXAeXqHA,1.2043900631734838,2.326358383306931,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6017740658197065,0.16594213810046843,2.750922943006306,3.6787016356794098,3.7215515410871007,4.659021603862293,5.096829480911722,4.168688371910303,2.2833220829905887,0.7175660187487753,9.0,3.0,7.0,0.0,1.0,4.0,2.0,5.0,1.0,5.0
284,uViSJSstYh,7.9491230614089305,16.626795326110333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.850440045340677,1.074480271055442,2.6985288413481463,0.4719951176787709,4.53223532357778,3.345716555441581,1.772623690608004,5.998518971674823,6.407965181099164,3.473683589807437,9.0,3.0,8.0,6.0,9.0,8.0,6.0,3.0,2.0,9.0
285,CoydLtxGPv,3.6957046188545037,47.227639551352866,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.06291749816118508,1.8941271558970654,1.432785608581236,0.13826593512067964,3.2410145232998233,5.692832390628822,2.440116296075016,2.4501459289860286,6.6932553797510534,3.947712780848176,1.0,7.0,3.0,7.0,7.0,8.0,8.0,4.0,8.0,1.0
286,vGKdxbUZhA,6.690774762760759,31.825852062738928,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.10149424131909524,1.5568043704466084,0.8992129351624587,1.7817835106117772,4.226454160209106,,0.5963548387734581,3.7084667860398,6.167599451668171,0.633856729288339,1.0,0.0,1.0,,8.0,5.0,3.0,0.0,9.0,8.0
287,iLgrTSEWql,3.695133893486513,30.092430306594625,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.41884251580162046,1.4373326201318852,1.0240831964373505,1.0236981767931548,3.54292420093796,4.312219417064183,3.6714725801020314,7.0310219296648295,3.308773727142462,0.643415737156543,2.0,5.0,4.0,7.0,4.0,8.0,1.0,6.0,0.0,4.0
288,meAxeFWJuF,7.855607312612502,46.40923407318232,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9570378903451068,,1.6140527725453704,3.2912139822372004,1.7427776216558417,5.8403464857776894,1.691872733924542,4.093512769967607,4.484238070643661,6.4706328396822235,1.0,2.0,7.0,1.0,1.0,8.0,0.0,1.0,1.0,2.0
289,cmGgDnWxny,3.092690603575905,9.083970539830672,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2721528012309583,0.9566325571670953,2.43062110805327,2.9377394606472835,4.7918078059600795,3.4452456719250293,5.855902774179462,3.4850205781599675,5.522478817411091,2.2402511609002875,0.0,7.0,0.0,8.0,6.0,9.0,2.0,9.0,2.0,2.0
290,eSlFHLXJmM,9.661993716518054,0.8911592013260528,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7851398413881536,0.1395998231397062,1.7619770314512504,0.6865949726143801,2.194961468242655,1.0451288673630654,0.327317538354462,6.418543700072096,8.024373543922495,9.911286132728373,0.0,6.0,9.0,4.0,3.0,4.0,3.0,9.0,4.0,5.0
291,SHSilfqRwm,1.8988112996160134,9.503608806708625,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5701668982679226,0.5284252584503,1.5604108886617651,3.3048829020974093,3.4594500308861447,0.8992016555442359,2.977987896855818,5.940842372106242,8.098739955358138,0.8137405257143926,4.0,7.0,2.0,5.0,0.0,6.0,1.0,2.0,6.0,3.0
292,yAJISQoEwI,0.39628138119946144,26.093589891229485,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.42758840062398884,0.4957865236375778,1.9114170787485267,2.9939268362068625,4.646990801377006,0.27701894560644447,6.98130947890572,4.017745271639982,8.97565339787854,7.196181260458668,0.0,2.0,2.0,4.0,3.0,4.0,4.0,6.0,2.0,8.0
293,qwZGAkRqJD,1.205703050464585,24.79109929518352,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8490366163315203,0.09848415552012968,2.2978809527182937,2.5137132829919357,0.8382901882709082,4.138610641271243,2.200136380717584,0.5848790395436954,3.1429871874357462,8.62870502416982,6.0,7.0,2.0,3.0,0.0,8.0,9.0,9.0,5.0,3.0
294,LRYykUvZtC,4.089509801399807,40.02456027845763,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.518095577448663,1.9380103605322103,1.0289230399611948,2.845530800237205,3.5324652064822266,3.021902363511028,5.5275408767952445,2.457715506972738,0.1309019976629483,1.7066908071311915,7.0,1.0,0.0,1.0,6.0,3.0,7.0,7.0,8.0,6.0
295,EjDGYMpPJE,2.141213799316758,42.97181557224555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.12431790650717656,0.5839950928515452,2.96363365682954,2.7950732516946335,3.0782960045755674,0.12805843135238515,5.4095288629985845,3.645699156729605,2.3213384392912295,5.191684360745079,3.0,5.0,,7.0,6.0,6.0,1.0,8.0,4.0,6.0
296,JagTmVmXxM,1.8333810910176396,10.647801612017249,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1782652126593387,0.036713573875394534,0.033330449423189856,3.4633775726428313,3.3990335388223274,5.536399506765292,3.818233602221051,7.753271632187035,3.637623430287727,7.536926831519057,5.0,7.0,4.0,1.0,7.0,8.0,8.0,7.0,3.0,2.0
297,rwhHCgcChx,8.562155203222154,21.863442072383183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4379826813476514,0.07325619396490657,0.7396560760593285,3.591051685826973,4.469239691157325,0.6821968780683436,2.1248330320832833,5.6315702110512,6.6882467522611115,1.4597974644096179,3.0,9.0,7.0,1.0,5.0,8.0,8.0,1.0,9.0,3.0
298,EJezKbVecw,6.6205453120257785,21.080875453129476,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.602293570254729,0.3532773116835308,0.5428513238640442,1.3754738481847593,2.575061657939094,5.152580961999746,6.07790621328344,6.032381644727501,7.278831137630581,1.9181372677577302,3.0,0.0,9.0,8.0,6.0,4.0,2.0,5.0,3.0,
299,pKFRUvkrcp,8.897762794120998,2.73586885409709,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.003614992948394735,0.10428071403337524,1.9855339389060767,,1.0591220182983185,0.0032521478496374545,1.312655384358572,,8.69312493521901,8.796664689828134,6.0,3.0,6.0,3.0,2.0,6.0,0.0,0.0,5.0,5.0
300,rHaXwjPOSP,3.40357227573726,0.49668468354914785,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.10417050718786991,0.45595562243666565,2.2729976056726584,1.7264697207166617,1.9784419555015114,4.395503330170303,4.56766257211308,7.1604145753996615,5.78457310102803,3.1044723305189468,7.0,6.0,7.0,6.0,4.0,9.0,7.0,0.0,7.0,5.0
301,CbSYGqCRAa,1.5088210307467986,39.48828396680033,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.642801237529478,1.5329422144846918,2.554831897110989,3.5098357668596787,4.652247745006363,1.0349091899023737,5.4152310596061755,5.828402932130726,0.3180439483444626,6.911804537761737,8.0,8.0,6.0,8.0,9.0,5.0,1.0,1.0,0.0,6.0
302,sVYySWrXCR,3.3851688814461047,13.765660939744917,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06778988763366589,1.3644508029069002,2.2364282497582098,0.897923366186562,4.170087048116857,3.776415130937158,3.2264172838666023,3.76828967961129,4.515077628863534,2.334325312561335,6.0,4.0,8.0,2.0,3.0,,3.0,8.0,2.0,9.0
303,BrRLxhvzPY,5.42779800854473,35.88700022716682,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5455758338524298,0.6717484084472136,1.270293455161124,1.1573553530367016,0.6869333352871371,1.4523268021577118,5.8170249067584265,1.0245727305610188,7.866024226763209,9.673786623810798,2.0,2.0,1.0,1.0,5.0,9.0,9.0,2.0,1.0,5.0
304,hRrrqufnDY,0.0035939190284384193,21.06779608782779,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3976451625613828,1.2297049903542698,1.561841758966641,2.0227521408642772,2.919868777986165,1.3048442395584754,5.387618274937897,0.8545836026365885,6.732454056539346,6.986781824446876,9.0,7.0,8.0,8.0,8.0,5.0,8.0,6.0,0.0,6.0
305,ponYOtduNt,5.451863568783125,7.166793608449979,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1868454676399145,1.8892249591775325,2.0215795387310993,3.1950895456009523,3.4693426542285133,5.017001421102358,0.9958544128223937,7.290032306489796,8.888327260414867,1.8685748673561131,7.0,4.0,6.0,1.0,2.0,0.0,6.0,0.0,1.0,7.0
306,bwWxPCpdjT,7.311638806165767,9.626084012598968,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.510875989086475,1.6979624911534301,,2.05544542801246,3.570918267899863,3.8691234872749565,3.412541506138323,3.521097841702497,2.753229118308948,0.7345108994938876,1.0,9.0,8.0,7.0,6.0,8.0,5.0,1.0,6.0,6.0
307,JlZyVkFPUu,2.479632853215794,15.690761665881764,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6288344022680954,1.4288526327081454,,3.831546836311097,1.310884346695833,2.8793702399641985,2.896279096783778,6.333661628721158,7.992742606611124,2.9677377621074874,9.0,8.0,7.0,4.0,3.0,2.0,4.0,9.0,6.0,8.0
308,wKOhOOEpID,4.717207723629672,40.25850836836486,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9307333532906312,1.8730318228153013,1.0917875373993808,1.6187192444126741,1.3720373032073923,3.1704200296491596,1.4359058543874386,2.5221888818084324,8.966484874115276,3.6034338812304902,5.0,6.0,1.0,0.0,3.0,7.0,6.0,3.0,2.0,7.0
309,WhVKjnxWqI,3.7056852528041127,0.6312915178739997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8591665026106893,0.3989801120977028,2.57028517187538,0.37324166571345474,0.20843718774233966,4.082890773075707,1.5456341784882144,6.844122495664988,7.311072566313844,2.335285542866111,9.0,3.0,7.0,7.0,8.0,8.0,9.0,9.0,6.0,3.0
